year,date,sorghum,wcc,diff_sorghum_minus_wcc,p,sig,wcc_lower,sig_wcc_lower
2024,2024-05-15,0.22773625,0.2237125,0.004023749999999993,NA,FALSE,TRUE,FALSE
2024,2024-05-31,0.26056625,0.2503575,0.010208749999999989,NA,FALSE,TRUE,FALSE
2024,2024-06-05,0.40746333333333334,0.32521500000000003,0.08224833333333331,NA,FALSE,TRUE,FALSE
2024,2024-06-12,0.17925125,0.17795,0.0013012500000000038,NA,FALSE,TRUE,FALSE
2024,2024-06-17,0.17650428571428572,0.1896275,-0.01312321428571428,NA,FALSE,FALSE,FALSE
2024,2024-06-21,0.29425375,0.30338624999999997,-0.009132499999999988,NA,FALSE,FALSE,FALSE
2024,2024-07-01,0.21545142857142857,0.1879,0.02755142857142856,NA,FALSE,TRUE,FALSE
2024,2024-07-03,0.3594725,0.33632,0.023152499999999965,NA,FALSE,TRUE,FALSE
2024,2024-07-10,0.32402,0.27194375,0.05207624999999999,NA,FALSE,TRUE,FALSE
2024,2024-07-17,0.27651,0.26482625,0.011683749999999993,NA,FALSE,TRUE,FALSE
2024,2024-07-19,0.23948,0.22679749999999999,0.012682500000000013,NA,FALSE,TRUE,FALSE
2024,2024-07-22,0.2655125,0.27071625,-0.005203750000000007,NA,FALSE,FALSE,FALSE
2024,2024-07-31,0.392096,0.39151375,5.822500000000064e-4,NA,FALSE,TRUE,FALSE
2024,2024-08-07,0.10999625,0.12247875,-0.012482499999999994,NA,FALSE,FALSE,FALSE
2024,2024-08-23,0.23325500000000002,0.20770333333333332,0.025551666666666695,NA,FALSE,TRUE,FALSE
2024,2024-08-30,0.3973675,0.388375,0.008992499999999959,NA,FALSE,TRUE,FALSE
2024,2024-09-13,0.128345,0.1473225,-0.018977500000000008,NA,FALSE,FALSE,FALSE
2024,2024-11-01,0.3931325,0.37687375,0.01625874999999999,NA,FALSE,TRUE,FALSE
